Ticker,Company name,Segment,Segment Number,CIQ Formula,Currency,1/1/2010,4/1/2010,7/1/2010,10/1/2010,1/1/2011,4/1/2011,7/1/2011,10/1/2011,1/1/2012,4/1/2012,7/1/2012,10/1/2012,1/1/2013,4/1/2013,7/1/2013,10/1/2013,1/1/2014,4/1/2014,7/1/2014,10/1/2014,1/1/2015,4/1/2015,7/1/2015,10/1/2015,1/1/2016,4/1/2016,7/1/2016,10/1/2016,1/1/2017,4/1/2017,7/1/2017,10/1/2017,1/1/2018,4/1/2018,7/1/2018,10/1/2018,1/1/2019,4/1/2019,7/1/2019,10/1/2019,1/1/2020,4/1/2020,7/1/2020,10/1/2020,1/1/2021,4/1/2021,7/1/2021,10/1/2021,1/1/2022,4/1/2022,7/1/2022,10/1/2022,1/1/2023,4/1/2023,7/1/2023
NYSE:ETN,Eaton,e Mobility,5,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,72.0,75.0,73.0,77.0,83.0,80.0,80.0,83.0,84.0,79.0,75.0,72.0,56.0,79.0,85.0,83.0,88.0,84.0,88.0,126.0,136.0,137.0,139.0,147.0,161.0,163.0
NYSE:ETN,Eaton,Segment Adjustment,6,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYSE:ETN,Eaton,Hydraulics,7,IQ_BUS_SEG_REV,USD,490.0,568.0,583.0,571.0,685.0,728.0,717.0,705.0,735.0,769.0,763.0,693.0,756.0,772.0,739.0,714.0,782.0,787.0,733.0,673.0,665.0,643.0,599.0,552.0,551.0,589.0,562.0,520.0,587.0,633.0,634.0,614.0,710.0,723.0,670.0,653.0,605.0,603.0,519.0,477.0,507.0,411.0,439.0,485.0,561.0,560.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYSE:ETN,Eaton,Unallocated Goodwill,8,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYSE:VRT,Vertiv,Americas,1,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.2,563.6,580.2,550.7,556.8,469.4,488.1,537.4,560.3,505.9,568.2,542.1,590.2,549.0,654.3,722.5,847.2,872.0,968.3,1014.5
NYSE:VRT,Vertiv,Asia Pacific,2,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.7,281.2,352.2,352.5,392.1,239.1,340.6,395.6,456.2,377.6,416.3,417.2,482.5,353.8,436.6,460.3,448.6,336.2,412.8,411.3
NYSE:VRT,Vertiv,"Europe, Middle East & Africa",3,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.3,248.7,247.1,218.3,262.0,217.7,210.1,262.7,319.1,250.4,310.2,306.4,400.4,318.0,397.6,381.1,460.1,372.7,439.9,423.3
NYSE:VRT,Vertiv,Eliminations,4,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.6,-38.7,-45.4,-50.8,-39.4,-28.9,-33.1,-33.7,-30.0,-35.5,-34.4,-36.8,-62.6,-64.4,-89.1,-82.8,-101.3,-59.8,-86.9,-106.5
NYSE:JCI,Johnson Controls,Building Solutions North America,1,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1942.0,2097.0,2142.0,2160.0,2012.0,2097.0,2246.0,2324.0,2116.0,2187.0,2327.0,2401.0,2167.0,2175.0,2020.0,2243.0,2034.0,2092.0,2212.0,2347.0,2152.0,2227.0,2426.0,2562.0,2367.0,2520.0,2665.0,0.0
NYSE:JCI,Johnson Controls,Building Solutions EMEA / LA,2,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,898.0,896.0,926.0,915.0,907.0,926.0,948.0,907.0,878.0,922.0,948.0,928.0,850.0,756.0,906.0,948.0,934.0,1001.0,1001.0,959.0,958.0,952.0,976.0,975.0,1031.0,1045.0,0.0
NYSE:JCI,Johnson Controls,Building Solutions Asia Pacific,3,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,562.0,630.0,677.0,597.0,586.0,681.0,689.0,613.0,628.0,691.0,726.0,629.0,525.0,588.0,661.0,604.0,594.0,703.0,715.0,675.0,623.0,665.0,751.0,646.0,667.0,736.0,0.0
NYSE:JCI,Johnson Controls,Global Products,4,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1794.0,2014.0,2406.0,2241.0,1781.0,2040.0,2429.0,2222.0,1828.0,2086.0,2511.0,2199.0,1852.0,1894.0,1979.0,2144.0,1755.0,1974.0,2425.0,2329.0,2076.0,2290.0,2571.0,2436.0,2080.0,2468.0,2687.0,0.0
ENXTPA:RXL,REXEL,Wholesale - Electronics,1,IQ_BUS_SEG_REV,EUR,2697.6,3047.0,3041.6,3173.9,3004.9,3157.6,3210.8,3343.8,3227.0,3341.1,3441.3,3439.8,3153.9,3314.9,3255.1,3287.8,3004.4,3157.3,3260.4,3402.2,3221.6,3423.5,3382.6,0.0,3160.6,3349.9,3193.9,3457.7,3322.4,3340.6,3236.1,3403.9,3182.2,3373.6,3313.0,3496.9,3399.8,3399.8,3471.4,3471.4,3022.8,3022.8,3273.5,3273.5,3528.9,3528.9,3816.2,3816.2,4541.4,4541.4,4809.4,4809.4,4881.5,4881.5,0.0
ENXTPA:RXL,REXEL,Wholesale - Electronics,1,IQ_BUS_SEG_REV,USD,3647.6,3741.6,4132.3,4256.0,4261.4,4584.5,4317.6,4344.0,4301.8,4235.4,4419.6,4535.3,4041.1,4309.3,4405.6,4527.7,4139.7,4322.4,4114.8,4118.1,3460.9,3813.4,3775.0,0.0,3599.6,3720.3,3590.1,3650.1,3552.6,3811.3,3824.7,4087.3,3920.4,3936.1,3849.2,4003.8,3815.7,3868.6,3785.2,3895.6,3321.8,3401.8,3843.9,4004.2,4141.9,4184.1,4423.0,4340.0,5044.9,4747.4,4716.0,5139.9,5303.7,5329.1,0.0
NYSE:WCC,Wesco,Electrical & Electronic Solutions (EES),1,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.1,1234.1,1114.5,1043.3,1653.7,1668.3,1720.8,1923.0,1982.5,1995.0,2090.0,2330.1,2234.8,2168.4,2135.1,2200.3,2190.7
NYSE:WCC,Wesco,Communications & Security Solutions (CSS),2,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.9,228.4,223.7,341.5,1388.8,1369.3,1250.6,1461.1,1488.7,1514.8,1434.2,1602.0,1602.4,1762.8,1732.0,1850.9,1778.0
NYSE:WCC,Wesco,Utility & Broadband Solutions (UBS),3,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.1,636.9,630.5,701.9,1099.3,1091.3,1070.0,1211.7,1257.2,1342.2,1408.0,1551.4,1608.7,1627.2,1654.8,1694.3,1675.7
NYSE:WCC,Wesco,Corporate,4,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOSE:A010120,LS Electric,Power Sector,1,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,295.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.6,0.0,0.0,0.0,447.5,0.0,0.0,0.0,428.2,0.0,0.0,0.0,463.7,363.6,0.0,0.0,531.3,427.9,0.0,338.6,455.3,389.2,0.0,0.0,484.1,0.0,0.0,0.0,609.4,0.0,0.0,0.0
KOSE:A010120,LS Electric,Automation Division,2,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,112.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.7,0.0,0.0,0.0,93.0,0.0,0.0,0.0,94.4,0.0,0.0,0.0,70.2,63.0,0.0,0.0,48.4,74.5,0.0,110.1,79.0,112.9,0.0,0.0,97.3,0.0,0.0,0.0,113.0,0.0,0.0,0.0
KOSE:A010120,LS Electric,Metal Sector,3,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,95.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.9,0.0,0.0,0.0,63.6,0.0,0.0,0.0,79.6,0.0,0.0,0.0,76.8,65.8,0.0,0.0,64.0,67.9,0.0,70.0,75.7,79.3,0.0,0.0,110.3,0.0,0.0,0.0,112.6,0.0,0.0,0.0
KOSE:A010120,LS Electric,IT Department,4,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,18.9,0.0,0.0,0.0,23.5,0.0,0.0,0.0
KOSE:A010120,LS Electric,Common Sector and Consolidation Adjustment,5,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOSE:A010120,LS Electric,Power Sector,1,IQ_BUS_SEG_REV,KRW,0.0,0.0,0.0,331431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447851.0,0.0,0.0,0.0,538709.0,0.0,0.0,0.0,457385.0,0.0,0.0,0.0,516183.0,413562.0,0.0,0.0,613354.0,520230.0,0.0,394274.0,495522.0,438879.0,0.0,0.0,576655.0,0.0,0.0,0.0,766389.0,0.0,0.0,0.0
KOSE:A010120,LS Electric,Automation Division,2,IQ_BUS_SEG_REV,KRW,0.0,0.0,0.0,126019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124382.0,0.0,0.0,0.0,111934.0,0.0,0.0,0.0,100887.0,0.0,0.0,0.0,78112.0,71598.0,0.0,0.0,55853.0,90560.0,0.0,128242.0,86022.0,127335.0,0.0,0.0,115883.0,0.0,0.0,0.0,142128.0,0.0,0.0,0.0
KOSE:A010120,LS Electric,Metal Sector,3,IQ_BUS_SEG_REV,KRW,0.0,0.0,0.0,106659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64568.0,0.0,0.0,0.0,76591.0,0.0,0.0,0.0,85045.0,0.0,0.0,0.0,85442.0,74850.0,0.0,0.0,73857.0,82511.0,0.0,81445.0,82404.0,89448.0,0.0,0.0,131368.0,0.0,0.0,0.0,141651.0,0.0,0.0,0.0
KOSE:A010120,LS Electric,IT Department,4,IQ_BUS_SEG_REV,KRW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14078.0,0.0,0.0,22491.0,0.0,0.0,0.0,29581.0,0.0,0.0,0.0
KOSE:A010120,LS Electric,Common Sector and Consolidation Adjustment,5,IQ_BUS_SEG_REV,KRW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYSE:NVT,nVent,Enclosures,1,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.4,226.5,234.1,241.7,232.6,254.1,255.6,259.5,250.5,255.5,260.0,262.6,255.7,258.5,219.3,244.7,230.4,277.0,300.4,335.2,332.2,359.4,380.8,387.7,375.8,391.0,400.0,412.7
NYSE:NVT,nVent,Electrical & Fastening Solutions,2,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.4,130.3,139.2,139.8,131.5,136.9,148.1,147.0,138.7,137.4,150.7,149.6,141.9,141.9,132.1,147.7,147.4,147.9,169.2,169.3,171.1,187.6,200.9,209.2,193.7,205.7,266.7,302.3
NYSE:NVT,nVent,Thermal Management,3,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.9,145.4,139.9,159.1,177.8,147.9,139.0,157.4,178.9,145.1,128.8,147.6,169.1,120.5,95.8,116.9,143.4,124.0,131.7,138.3,165.7,147.7,145.8,148.3,172.1,143.9,136.3,143.8
NYSE:ATKR,Atkore,Electrical,1,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.8,251.3,251.9,254.6,223.6,231.3,259.8,353.9,242.4,271.0,288.3,293.1,316.5,324.8,370.3,355.0,343.4,353.5,373.2,373.3,324.5,323.2,272.2,350.6,387.1,487.5,661.2,697.5,641.7,759.9,821.6,793.3,638.7,681.0,705.6,649.8
NYSE:ATKR,Atkore,Safety & Infrastructure,2,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.8,181.5,180.9,183.6,135.1,122.2,136.5,63.0,95.7,102.2,109.7,103.0,98.6,120.3,128.2,123.0,108.8,116.2,120.6,128.7,123.5,133.1,113.4,127.5,124.8,152.7,193.5,227.4,200.5,224.3,241.9,233.9,195.3,215.1,213.6,220.2
NYSE:ATKR,Atkore,Eliminations,3,IQ_BUS_SEG_REV,USD,-1.0,-18.0,0.0,-6.0,0.0,-6.0,-7.0,-7.0,-10.0,-11.0,-11.0,-9.0,-11.0,-11.0,-9.0,-10.0,0.0,0.0,0.0,-0.2,-0.2,-0.4,-0.3,-0.3,-0.5,-0.6,-0.7,-0.5,-0.4,-0.2,-0.3,-0.5,-0.1,-0.6,-0.4,-0.2,-0.4,-0.3,-0.3,-0.6,-0.7,-0.6,-0.7,-0.8,-0.7,-1.0,-1.1,-1.4,-1.6,-1.9,1.8,-0.1,-0.1,-0.1,-0.1
NasdaqGS:HON,Honeywell,Aerospace (Including Transportation Systems),1,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3889.0,4077.0,3851.0,4010.0,3895.0,3842.0,3607.0,3827.0,3820.0,3983.0,3705.0,3779.0,3601.0,3666.0,3546.0,3674.0,3657.0,3902.0,3977.0,4058.0,4030.0,3428.0,3341.0,3508.0,3544.0,3661.0,3361.0,2543.0,2662.0,2978.0,2632.0,2766.0,2732.0,2896.0,2749.0,2898.0,2976.0,3204.0,3111.0,3341.0,3499.0
NasdaqGS:HON,Honeywell,HONEYWELL BUILDING TECHNOLOGIES,2,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2313.0,2475.0,2477.0,2676.0,2701.0,1636.0,2269.0,2414.0,2479.0,2615.0,2433.0,2546.0,2517.0,1802.0,1389.0,1450.0,1415.0,1463.0,1281.0,1177.0,1305.0,1426.0,1358.0,1407.0,1370.0,1404.0,1429.0,1531.0,1526.0,1514.0,1487.0,1510.0,1530.0
NasdaqGS:HON,Honeywell,Performance Materials and Technologies,3,IQ_BUS_SEG_REV,USD,1139.0,1259.0,1175.0,1153.0,1355.0,1406.0,1468.0,1430.0,1615.0,1546.0,1478.0,1545.0,1717.0,2479.0,2383.0,2569.0,2466.0,2636.0,2542.0,2577.0,2342.0,2395.0,2279.0,2338.0,2281.0,2434.0,2329.0,3392.0,2353.0,2561.0,2571.0,2854.0,2534.0,2698.0,2640.0,2802.0,2572.0,2735.0,2670.0,2857.0,2397.0,2218.0,2252.0,2556.0,2346.0,2552.0,2510.0,2605.0,2453.0,2694.0,2720.0,2860.0,2749.0,2861.0,2867.0
NasdaqGS:HON,Honeywell,Safety and Productivity Solutions,4,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.0,1186.0,1059.0,1102.0,1173.0,1291.0,1324.0,1429.0,1414.0,1472.0,1448.0,1617.0,1575.0,1697.0,1582.0,1550.0,1457.0,1515.0,1424.0,1539.0,1578.0,1940.0,2118.0,2083.0,1861.0,1752.0,1744.0,1829.0,1727.0,1607.0,1515.0,1433.0,1314.0
NasdaqGS:HON,Honeywell,Corporate and ALL Other,5,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
SHSE:601877,CHINT,Low Voltage Division,1,IQ_BUS_SEG_REV,CNY,1169.9,1614.7,1818.5,1540.3,1644.8,2891.3,2674.0,2508.6,2070.3,2979.2,2717.2,2936.5,2070.2,3344.5,3151.0,3390.8,2390.7,3458.9,3457.8,3459.8,2261.4,3328.6,3185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHSE:601877,CHINT,Solar Energy Division,2,IQ_BUS_SEG_REV,CNY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
